subject_id	subject_label	predicate_id	object_id	object_label	confidence	comment	mapping_justification	mapping_date	author_id
LTER:8	accumulation	skos:exactMatch	PATO:0002269	accumulation	1		The subject definition matches the object definition exactly.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:177	elevation	skos:exactMatch	ENVO:00000176	elevation	1		The subject definition matches the object definition exactly.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:501	shapefiles	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:115	community composition	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:997	tree seedlings	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:561	streamflow	skos:broadMatch	ENVO:01000982	water flow process	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-09-08	https://orcid.org/0000-0003-2261-9931
LTER:449	production	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:572	survival	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:984	reference stands	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:489	seasonality	skos:relatedMatch	ENVO:03000096	season	1		The subject is a property of the object.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:936	creek bank	skos:exactMatch	ENVO:00000142	stream bank	1		The subject definition matches the object definition exactly.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:26	alpine	skos:exactMatch	ENVO:01001835	alpine biome	1		The subject is a narrower term of ecosystem and the object is a subclass of ecosystem.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:530	soil temperature	skos:exactMatch	ENVO:09200012	temperature of soil	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:361	nekton	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:578	taxonomy	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:600	treeline	skos:exactMatch	ENVO:01000953	tree line ecotone	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:413	phenology	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:59	bathymetry	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:941	intertidal	skos:closeMatch	ENVO:00000316	intertidal zone	1		LTER "interdial" has the broader term "aquatic ecosystems" and therefore within the context of an ecosystem (comprised of living and non-living entities) whereas ENVO "intertidal zone" refers to the abiotic characteristics with no mention of living entities and thus is not an exact match to an intertidal ecosystem.	2022-09-06	https://orcid.org/0000-0003-2261-9931
LTER:695	oceans	skos:exactMatch	ENVO:01000048	ocean biome	1		LTER "oceans" has the broader term "aquatic ecosystems" and therefore within the context of an ecosystem (comprised of living and non-living entities). ENVO "ocean biome", while classified as a "fiat object" and not a "system", specifically not an "ecosystem", is within the parent "biome" class which can be interpreted as a type of ecosystem.	2022-09-06	https://orcid.org/0000-0003-2261-9931
LTER:888	dissolved organic nitrogen	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:368	nitrate	skos:exactMatch	CHEBI:17632	nitrate	1		The subject and object are undefined but the context within the vocabulary trees make it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:222	gastropod	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:674	population and community properties	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:2	forests	skos:exactMatch	ENVO:01001243	forest ecosystem	0.9		The subject appears to be a duplicate of it's broader term, both of which refer to the same concept.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:340	microclimate	skos:broadMatch	ENVO:01001082	climate	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:562	creeks	skos:closeMatch	ENVO:00000023	stream	1		LTER "streams" has a "use for" relationship with LTER "creeks".	2022-09-06	https://orcid.org/0000-0003-2261-9931
LTER:540	speciation	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:625	water temperature	skos:exactMatch	ENVO:09200014	temperature of water	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:147	deserts	skos:exactMatch	ENVO:01001780	desert ecosystem	1		LTER "deserts" has no definition but the context within the vocabulary tree makes it clear that alignment with ENVO "desert ecosystem" is exact.	2022-09-06	https://orcid.org/0000-0003-2261-9931
LTER:499	seeds	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:191	fertilization	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:67	biology	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:194	burn severity	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:11	acidic	skos:exactMatch	PATO:0001429	acidic	1		The subject definition matches the object definition exactly.	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:363	net primary production	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:315	lysimeter	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:381	NDVI	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:626	watershed	skos:exactMatch	ENVO:00000292	watershed	0.9		The concept of a watershed ecosystem does not exist based on a few web searches. I'm inferring this to be a hydrologic concept, which is a fiat object with no biological entities.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:662	disturbance	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:977	pyranometer	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:672	hydrological properties	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:158	dissolved inorganic carbon	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:14	adaptation	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:174	eddy covariance	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:570	SF6	skos:exactMatch	CHEBI:30496	suflur hexafluoride	1		The object is undefined but the context within the vocabulary tree makes it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:339	microbial biomass	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:622	water level	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:975	ponds	skos:closeMatch	ENVO:00000033	pond	1		LTER "ponds" has the broader term "aquatic ecosystems" and therefore within the context of an ecosystem (comprised of living and non-living entities) whereas ENVO "pond" refers to the abiotic characteristics with no mention of living entities and thus not an exact match to a pond ecosystem.	2022-09-06	https://orcid.org/0000-0003-2261-9931
LTER:278	lake	skos:exactMatch	ENVO:01000252	freshwater lake biome	1		LTER "lakes" has a "use for" relationship with LTER "lake".	2022-09-06	https://orcid.org/0000-0003-2261-9931
LTER:444	predation	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:175	electric exclusion	skos:broadMatch	OBI:0000011	planned process	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:77	bulk density	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:53	bacterial production	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:586	tides	skos:closeMatch	ENVO:01001342	tidal flow process	0.75	Uncertainty lies in whether this is a process or an entity	Commonly, the subject forms a close synonym with the object.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:375	nitrogen cycling	skos:exactMatch	ENVO:01001330	nitrogen cycling	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:89	carbon dioxide	skos:exactMatch	CHEBI:16526	carbon dioxide	1		The object is undefined but the context within the vocabulary tree makes it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:454	radiation	skos:exactMatch	ENVO:01001023	radiation	1		The subject definition matches the object definition exactly.	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:612	vegetation	skos:relatedMatch	ENVO:01000355	vegetation layer	1		The subject and object do not exhibit a close or exact match, and are not hierarchically related, but are related.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:230	grasses	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:951	vascular plants	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:348	mollusks	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:264	incubation	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:615	virus	skos:exactMatch	NCBITaxon:10239	Viruses	1		The subject and object are undefined but the labels match and the context within the vocabulary trees makes it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:320	mammal	skos:exactMatch	NCBITaxon:40674	Mammalia	1		The subject and object are undefined but the context within the vocabulary trees makes it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:435	pollen	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:884	coordinates	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:438	population dynamics	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:369	HNO3	skos:exactMatch	CHEBI:48107	nitric acid	1		The object is undefined but the context within the vocabulary tree makes it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:523	soil horizons	skos:exactMatch	ENVO:03600030	soil horizon	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:403	%C	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:202	fluorescence	skos:exactMatch	PATO:0000018	fluorescence	1		The subject definition matches the object definition exactly.	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:593	tracer	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:192	fertilizer	skos:exactMatch	CHEBI:33287	fertilizer	0.75	Uncertainty lies in whether the subject is referring to an grochemical material or fertilizer in some other context.	The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:113	colonization	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:114	communities	skos:exactMatch	PCO:0000029	multi-species collection of organisms	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-10-17	https://orcid.org/0000-0003-2261-9931
LTER:909	cankers	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:589	topography	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:948	debris flow	skos:exactMatch	ENVO:01000698	debris flow	1		The subject definition matches the object definition exactly.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:892	POC	skos:exactMatch	ENVO:04000013	particulate organic carbon	1		The subject and object are undefined but the context within the vocabulary trees make clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:673	spatial properties	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:490	secchi depth	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:226	germination	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:553	stage	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:972	phenolic compounds	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:193	fine root	skos:broadMatch	PO:0009005	root	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:216	freshwater	skos:exactMatch	ENVO:01001320	fresh water body	1		The subject definition matches the object definition exactly.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:675	ecosystem ecology	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:251	human	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:588	TDR	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:333	meterology	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:28	aluminum	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:520	soil carbon	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:453	rabbits	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:331	mesic soils	skos:broadMatch	ENVO:00001998	soil	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:88	carbon cycling	skos:exactMatch	ENVO:02500010	carbon cycling	0.75		The subject context calls into question the location of this term in LTER. Why is this term not listed under biogeochemical cycling?	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:9	acid neutralizing capacity	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:244	herbivory	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:110	climate change	skos:exactMatch	ENVO:01000629	climate change	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:137	decomposition	skos:exactMatch	ENVO:06105014	biodegradation	1		The subject definition specifies a biological process, which matches exactly to the object.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:551	stable isotope	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:168	droughts	skos:exactMatch	ENVO:1000745	drought	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:154	discharge	skos:broadMatch	ENVO:01000982	water flow process	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-09-08	https://orcid.org/0000-0003-2261-9931
LTER:493	sediments	skos:exactMatch	ENVO:00002007	sediment	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:497	seedling establishment	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:351	moorings	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:434	playa	skos:closeMatch	ENVO:00000277	dry lake	1		LTER "playa" is an alkali flat, desert basin flat, and which periodically fills with water to form a temporary lake, which matches with ENVO "dry lake". LTER "playa" is a narrower term of LTER "ecosystem", whereas ENVO "dry lake" is a "fiat object" refering to only abiotic entities and is therefore not an exact match to a dry lake ecosystem.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:50	atmospheric pressure	skos:relatedMatch	ENVO:01001299	atmospheric zone	1		The subject is an attribute of the object	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:221	gases	skos:exactMatch	ENVO:01000797	gaseous environmental material	1		The subject definition matches the object definition exactly.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:536	solar radiation	skos:exactMatch	ENVO:01001862	Solar radiation	1		The subject definition matches the object definition exactly.	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:141	dendrometers	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:260	hyporheic	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:464	remote sensing	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:498	seedlings	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:951	vascular plant	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:482	salt marsh	skos:exactMatch	ENVO:00000054	saline marsh	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:176	electrical conductivity	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:259	hydrology	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:903	belowground production	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:466	reptiles	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:24	alkalinity	skos:exactMatch	PATO:0001430	alkaline	1		The subject definition matches the object definition exactly.	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:205	flux	skos:exactMatch	PATO:0001030	flux	1		The subject definition matches the object definition exactly.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:905	gross primary production	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:980	mark and recapture	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:1001	nutrient budget	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:632	wildfire	skos:exactMatch	ENVO:01000787	wildfire	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:587	timber harvest	skos:broadMatch	OBI:0000011	planned process	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:86	C	skos:exactMatch	CHEBI:27594	carbon atom	1		The subject definition matches the object definition exactly.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:409	permanent plots	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:195	fire	skos:exactMatch	ENVO:01000786	fire	1		The subject definition matches the object definition exactly.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:918	diameter at breast height	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:280	land use	skos:exactMatch	ENVO:01001431	land use process	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:556	storms	skos:exactMatch	ENVO:01000877	atmospheric storm	1		The subject definition matches the object definition exactly.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:289	leaf area index	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:553	stage height	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-09-10	https://orcid.org/0000-0003-2261-9931
LTER:168	drought	skos:exactMatch	ENVO:1000745	drought	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:100	chloride	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:196	fishes	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:422	pitfall traps	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:291	leaf litter	skos:broadMatch	ENVO:01000628	plant litter	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:994	thermokarst	skos:exactMatch	ENVO:03000085	thermokarst	1		The subject label and definition match the object definition and label exactly.	2022-09-06	https://orcid.org/0000-0003-2261-9931
LTER:580	termites	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:609	urban	skos:relatedMatch	ENVO:01000249	urban biome	1		The subject is a property of the object and therefore a related match.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:624	water table	skos:relatedMatch	ENVO:00000329	phreatic zone	1		The subject occurs in close spatial proximity to the object. 	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:298	life history	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:878	aspect	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:156	dispersal	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:588	time domain reflectometry	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:604	trout	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:333	meteorology	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:405	%N	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:27	altitude	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:882	benthos	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:587	logging	skos:broadMatch	OBI:0000011	planned process	1		An exact match for the subject cannot be found. However, from the subjects context in the vocabulary tree, the subject matches the broader object.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:706	surface elevation table	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:341	mineralization	skos:broadMatch	ENVO:02500030	biogeochemical process	1		The subject does not have an exact match but does have a broad match based on the subject definition and context in the vocabulary tree.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:305	litterfall	skos:exactMatch	ENVO:01000628	plant litter	1		The subject definition matches the object definition exactly.	2022-09-07	https://orcid.org/0000-0003-2261-9931
LTER:250	human disturbance	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:693	methods	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:128	corals	skos:relatedMatch	ENVO:00000150	coral reef	1		The subject and object do not exhibit a close or exact match, and are not hierarchically related, but are related.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:313	long-term monitoring	skos:broadMatch	ENVO:02500041	environmental monitoring	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:415	phosphate	skos:exactMatch	CHEBI:26020	phosphate	1		The subject and object are undefined but the context within the vocabulary trees makes it clear that alignment is exact.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:701	seawater	skos:exactMatch	ENVO:00002149	sea water	1		The subject definition matches the object definition exactly.	2022-09-09	https://orcid.org/0000-0003-2261-9931
LTER:108	clearcutting	skos:broadMatch	ENVO:02500005	land degradation	0.75		Clearcutting has both land degradation and land restoration components, with support for the latter seeming much weaker (https://en.wikipedia.org/wiki/Clearcutting).	2022-09-05	https://orcid.org/0000-0003-2261-9931
LTER:950	photo point imagery	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:567	SO4	skos:exactMatch	CHEBI:35175	sulfate salt	1		The subject definition matches the object definition exactly.	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:278	lakes	skos:exactMatch	ENVO:01000252	freshwater lake biome	1		LTER "lakes" has no definition but the context within the vocabulary tree makes it clear that alignment with ENVO "freshwater lake biome" is exact.	2022-09-06	https://orcid.org/0000-0003-2261-9931
LTER:537	SRP	skos:exactMatch	sssom:NoMapping		1		No match can be found for this subject	2022-10-22	https://orcid.org/0000-0003-2261-9931
LTER:637	wood	skos:exactMatch	ENVO:00002040	wood	1		The subject is undefined but the context within the vocabulary tree makes it clear that the object alignment is exact.	2022-09-09	https://orcid.org/0000-0003-2261-9931
